timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,protocol_encoded,is_https,is_dns,direction,traffic_type,privacy_score,traffic_mb,carbon_estimate,packet_category,anomaly,anomaly_status
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,504,1,1,0,Outgoing,Browsing,85,0.0004806518554687,2.8839111328125e-05,Medium,-1,ANOMALY
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,156,1,1,0,Incoming,Unknown,85,0.0001487731933593,8.9263916015625e-06,Small,1,NORMAL
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,97,1,1,0,Incoming,Unknown,85,9.250640869140624e-05,5.5503845214843744e-06,Small,1,NORMAL
2026-06-13 23:44:13,Client_1,Client_6,TCP,60535,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,82,1,1,0,Incoming,Unknown,85,7.82012939453125e-05,4.69207763671875e-06,Small,1,NORMAL
2026-06-13 23:44:13,Client_1,Client_6,TCP,60535,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_4,TCP,60365,443,145,1,1,0,Outgoing,Browsing,85,0.0001382827758789,8.296966552734374e-06,Small,1,NORMAL
2026-06-13 23:44:14,Client_4,Client_1,TCP,443,60365,143,1,1,0,Incoming,Unknown,85,0.000136375427246,8.182525634765625e-06,Small,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_4,TCP,60365,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,172,1,1,0,Outgoing,Browsing,85,0.0001640319824218,9.8419189453125e-06,Small,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,336,1,1,0,Outgoing,Browsing,85,0.0003204345703125,1.922607421875e-05,Medium,1,NORMAL
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,93,1,1,0,Incoming,Unknown,85,8.869171142578125e-05,5.321502685546875e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,156,1,1,0,Incoming,Unknown,85,0.0001487731933593,8.9263916015625e-06,Small,1,NORMAL
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,167,1,1,0,Outgoing,Browsing,85,0.0001592636108398,9.555816650390625e-06,Small,1,NORMAL
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,504,1,1,0,Outgoing,Browsing,85,0.0004806518554687,2.8839111328125e-05,Medium,-1,ANOMALY
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,178,1,1,0,Incoming,Unknown,85,0.0001697540283203,1.018524169921875e-05,Small,1,NORMAL
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,89,1,1,0,Outgoing,Browsing,85,8.487701416015625e-05,5.092620849609375e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,178,1,1,0,Incoming,Unknown,85,0.0001697540283203,1.018524169921875e-05,Small,1,NORMAL
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,66,1,1,0,Outgoing,Browsing,85,6.29425048828125e-05,3.77655029296875e-06,Small,1,NORMAL
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,173,1,1,0,Outgoing,Browsing,85,0.0001649856567382,9.899139404296874e-06,Small,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.001291275024414,7.747650146484375e-05,Large,1,NORMAL
