timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,protocol_encoded,is_https,is_dns,direction,traffic_type,privacy_score,traffic_mb,carbon_estimate,packet_category
2026-06-13 23:44:07,Client_1,Client_2,UDP,53272,443,343,2,1,0,Outgoing,Browsing,75,0.00032711029052734375,1.9626617431640623e-05,Medium
2026-06-13 23:44:07,Client_1,Client_2,UDP,53272,443,443,2,1,0,Outgoing,Browsing,75,0.00042247772216796875,2.5348663330078123e-05,Medium
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,69,2,1,0,Incoming,System,80,6.580352783203125e-05,3.948211669921875e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,69,2,1,0,Incoming,System,80,6.580352783203125e-05,3.948211669921875e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,69,2,1,0,Incoming,System,80,6.580352783203125e-05,3.948211669921875e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,69,2,1,0,Incoming,System,80,6.580352783203125e-05,3.948211669921875e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,69,2,1,0,Incoming,System,80,6.580352783203125e-05,3.948211669921875e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,70,2,1,0,Incoming,System,80,6.67572021484375e-05,4.00543212890625e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,69,2,1,0,Incoming,System,80,6.580352783203125e-05,3.948211669921875e-06,Small
2026-06-13 23:44:07,Client_2,Client_1,UDP,443,53272,790,2,1,0,Incoming,Unknown,65,0.0007534027099609375,4.520416259765625e-05,Medium
2026-06-13 23:44:08,Client_2,Client_1,UDP,443,53272,798,2,1,0,Incoming,Unknown,65,0.0007610321044921875,4.5661926269531246e-05,Medium
2026-06-13 23:44:09,Client_1,Client_2,UDP,53272,443,85,2,1,0,Outgoing,Browsing,75,8.106231689453125e-05,4.863739013671875e-06,Small
2026-06-13 23:44:09,Client_1,Client_4,TCP,60365,443,145,1,1,0,Outgoing,Browsing,85,0.00013828277587890625,8.296966552734374e-06,Small
2026-06-13 23:44:09,Client_4,Client_1,TCP,443,60365,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:09,Client_4,Client_1,TCP,443,60365,143,1,1,0,Incoming,Unknown,85,0.00013637542724609375,8.182525634765625e-06,Small
2026-06-13 23:44:09,Client_1,Client_4,TCP,60365,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:09,Client_1,Client_5,TCP,60532,443,173,1,1,0,Outgoing,Browsing,85,0.00016498565673828125,9.899139404296874e-06,Small
2026-06-13 23:44:09,Client_1,Client_5,TCP,60532,443,93,1,1,0,Outgoing,Browsing,85,8.869171142578125e-05,5.321502685546875e-06,Small
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,570,1,1,0,Outgoing,Browsing,85,0.0005435943603515625,3.2615661621093746e-05,Medium
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,97,1,1,0,Incoming,Unknown,85,9.250640869140625e-05,5.5503845214843744e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,157,1,1,0,Incoming,Unknown,85,0.00014972686767578125,8.983612060546875e-06,Small
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,89,1,1,0,Outgoing,Browsing,85,8.487701416015625e-05,5.092620849609375e-06,Small
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,89,1,1,0,Outgoing,Browsing,85,8.487701416015625e-05,5.092620849609375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,70,1,1,0,Incoming,Unknown,85,6.67572021484375e-05,4.00543212890625e-06,Small
2026-06-13 23:44:11,Client_1,Client_5,TCP,60532,443,172,1,1,0,Outgoing,Browsing,85,0.000164031982421875,9.8419189453125e-06,Small
2026-06-13 23:44:11,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:11,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,504,1,1,0,Outgoing,Browsing,85,0.00048065185546875,2.8839111328125e-05,Medium
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,156,1,1,0,Incoming,Unknown,85,0.000148773193359375,8.9263916015625e-06,Small
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,97,1,1,0,Incoming,Unknown,85,9.250640869140625e-05,5.5503845214843744e-06,Small
2026-06-13 23:44:13,Client_1,Client_6,TCP,60535,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,82,1,1,0,Incoming,Unknown,85,7.82012939453125e-05,4.69207763671875e-06,Small
2026-06-13 23:44:13,Client_1,Client_6,TCP,60535,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:14,Client_1,Client_4,TCP,60365,443,145,1,1,0,Outgoing,Browsing,85,0.00013828277587890625,8.296966552734374e-06,Small
2026-06-13 23:44:14,Client_4,Client_1,TCP,443,60365,143,1,1,0,Incoming,Unknown,85,0.00013637542724609375,8.182525634765625e-06,Small
2026-06-13 23:44:14,Client_1,Client_4,TCP,60365,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,172,1,1,0,Outgoing,Browsing,85,0.000164031982421875,9.8419189453125e-06,Small
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,336,1,1,0,Outgoing,Browsing,85,0.0003204345703125,1.922607421875e-05,Medium
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,93,1,1,0,Incoming,Unknown,85,8.869171142578125e-05,5.321502685546875e-06,Small
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,156,1,1,0,Incoming,Unknown,85,0.000148773193359375,8.9263916015625e-06,Small
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,167,1,1,0,Outgoing,Browsing,85,0.00015926361083984375,9.555816650390625e-06,Small
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,504,1,1,0,Outgoing,Browsing,85,0.00048065185546875,2.8839111328125e-05,Medium
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,178,1,1,0,Incoming,Unknown,85,0.0001697540283203125,1.018524169921875e-05,Small
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,89,1,1,0,Outgoing,Browsing,85,8.487701416015625e-05,5.092620849609375e-06,Small
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,178,1,1,0,Incoming,Unknown,85,0.0001697540283203125,1.018524169921875e-05,Small
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,66,1,1,0,Outgoing,Browsing,85,6.29425048828125e-05,3.77655029296875e-06,Small
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,173,1,1,0,Outgoing,Browsing,85,0.00016498565673828125,9.899139404296874e-06,Small
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354,1,1,0,Outgoing,Communication,75,0.0012912750244140625,7.747650146484375e-05,Large
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,588,1,1,0,Outgoing,Browsing,85,0.000560760498046875,3.36456298828125e-05,Medium
2026-06-13 23:44:20,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:20,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:20,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:21,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:21,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:21,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:22,Client_5,Client_1,TCP,443,60532,58,1,1,0,Incoming,Unknown,85,5.53131103515625e-05,3.31878662109375e-06,Small
2026-06-13 23:44:23,Client_5,Client_1,TCP,443,60532,156,1,1,0,Incoming,Unknown,85,0.000148773193359375,8.9263916015625e-06,Small
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,54,1,1,0,Outgoing,Browsing,85,5.14984130859375e-05,3.0899047851562498e-06,Small
