timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,157
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,89
2026-06-13 23:44:10,Client_1,Client_5,TCP,60532,443,89
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:10,Client_5,Client_1,TCP,443,60532,70
2026-06-13 23:44:11,Client_1,Client_5,TCP,60532,443,172
2026-06-13 23:44:11,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:11,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,504
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:12,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:12,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,97
2026-06-13 23:44:13,Client_1,Client_6,TCP,60535,443,54
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,82
2026-06-13 23:44:13,Client_1,Client_6,TCP,60535,443,54
2026-06-13 23:44:13,Client_6,Client_1,TCP,443,60535,58
2026-06-13 23:44:14,Client_1,Client_4,TCP,60365,443,145
2026-06-13 23:44:14,Client_4,Client_1,TCP,443,60365,143
2026-06-13 23:44:14,Client_1,Client_4,TCP,60365,443,54
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,172
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:14,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,336
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,93
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:15,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:15,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,167
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:17,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:18,Client_1,Client_5,TCP,60532,443,504
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:18,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,178
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,89
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,178
2026-06-13 23:44:19,Client_1,Client_5,TCP,60532,443,66
2026-06-13 23:44:19,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,173
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:20,Client_1,Client_5,TCP,60532,443,588
2026-06-13 23:44:20,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:20,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:20,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:21,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:21,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:21,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:22,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:23,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:23,Client_1,Client_7,TCP,59405,443,97
2026-06-13 23:44:23,Client_7,Client_1,TCP,443,59405,232
2026-06-13 23:44:23,Client_1,Client_7,TCP,59405,443,54
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,173
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:23,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,860
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,814
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:24,Client_1,Client_5,TCP,60532,443,89
2026-06-13 23:44:24,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,167
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:25,Client_1,Client_5,TCP,60532,443,504
2026-06-13 23:44:25,Client_4,Client_1,TCP,443,60365,82
2026-06-13 23:44:25,Client_1,Client_4,TCP,60365,443,82
2026-06-13 23:44:26,Client_4,Client_1,TCP,443,60365,58
2026-06-13 23:44:26,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,93
2026-06-13 23:44:26,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,70
2026-06-13 23:44:26,Client_5,Client_1,TCP,443,60532,157
2026-06-13 23:44:26,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,173
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:27,Client_1,Client_5,TCP,60532,443,420
2026-06-13 23:44:28,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:28,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:28,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:28,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:28,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:28,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:28,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,172
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,252
2026-06-13 23:44:30,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:30,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:30,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:30,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:30,Client_1,Client_5,TCP,60532,443,89
2026-06-13 23:44:30,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,167
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,336
2026-06-13 23:44:32,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:32,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:32,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:32,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:32,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,167
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,1354
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,336
2026-06-13 23:44:34,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:34,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:34,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:34,Client_5,Client_1,TCP,443,60532,58
2026-06-13 23:44:34,Client_5,Client_1,TCP,443,60532,156
2026-06-13 23:44:34,Client_1,Client_5,TCP,60532,443,54
2026-06-13 23:44:35,Client_1,Client_4,TCP,60365,443,145
2026-06-13 23:44:36,Client_4,Client_1,TCP,443,60365,58
2026-06-13 23:44:36,Client_4,Client_1,TCP,443,60365,143
2026-06-13 23:44:36,Client_1,Client_4,TCP,60365,443,54
2026-06-14 16:19:14,Client_1,Client_2,TCP,61064,443,256
2026-06-14 16:19:14,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,271
2026-06-14 16:19:15,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:15,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,584
2026-06-14 16:19:15,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:15,Client_3,Client_1,UDP,443,57019,124
2026-06-14 16:19:15,Client_1,Client_3,UDP,57019,443,77
2026-06-14 16:19:15,Client_1,Client_2,TCP,61064,443,1354
2026-06-14 16:19:15,Client_1,Client_2,TCP,61064,443,1354
2026-06-14 16:19:15,Client_1,Client_2,TCP,61064,443,769
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:15,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,271
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1353
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,244
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,244
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:16,Client_2,Client_1,TCP,443,61064,244
2026-06-14 16:19:16,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,114
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,114
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,66
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,1354
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,1024
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,271
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1353
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:17,Client_2,Client_1,TCP,443,61064,320
2026-06-14 16:19:17,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:19,Client_1,Client_4,TCP,60819,443,144
2026-06-14 16:19:20,Client_4,Client_1,TCP,443,60819,58
2026-06-14 16:19:20,Client_4,Client_1,TCP,443,60819,138
2026-06-14 16:19:20,Client_1,Client_4,TCP,60819,443,54
2026-06-14 16:19:20,Client_5,Client_1,TCP,443,60770,58
2026-06-14 16:19:21,Client_1,Client_6,UDP,65197,443,477
2026-06-14 16:19:21,Client_1,Client_6,UDP,65197,443,1287
2026-06-14 16:19:21,Client_1,Client_6,UDP,65197,443,391
2026-06-14 16:19:21,Client_6,Client_1,UDP,443,65197,94
2026-06-14 16:19:21,Client_1,Client_6,UDP,65197,443,77
2026-06-14 16:19:21,Client_6,Client_1,UDP,443,65197,94
2026-06-14 16:19:22,Client_6,Client_1,UDP,443,65197,1118
2026-06-14 16:19:22,Client_1,Client_6,UDP,65197,443,81
2026-06-14 16:19:22,Client_6,Client_1,UDP,443,65197,94
2026-06-14 16:19:22,Client_3,Client_1,UDP,443,57019,124
2026-06-14 16:19:22,Client_1,Client_3,UDP,57019,443,77
2026-06-14 16:19:24,Client_1,Client_2,TCP,61064,443,256
2026-06-14 16:19:24,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:25,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:25,Client_2,Client_1,TCP,443,61064,339
2026-06-14 16:19:25,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:25,Client_1,Client_2,TCP,61064,443,1354
2026-06-14 16:19:25,Client_1,Client_2,TCP,61064,443,525
2026-06-14 16:19:25,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:25,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:26,Client_2,Client_1,TCP,443,61064,300
2026-06-14 16:19:26,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:30,Client_1,Client_7,TCP,61014,443,55
2026-06-14 16:19:30,Client_7,Client_1,TCP,443,61014,66
2026-06-14 16:19:32,Client_1,Client_2,TCP,61064,443,256
2026-06-14 16:19:32,Client_2,Client_1,TCP,443,61064,58
2026-06-14 16:19:32,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:32,Client_2,Client_1,TCP,443,61064,271
2026-06-14 16:19:32,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:32,Client_2,Client_1,TCP,443,61064,1358
2026-06-14 16:19:32,Client_2,Client_1,TCP,443,61064,802
2026-06-14 16:19:32,Client_1,Client_2,TCP,61064,443,54
2026-06-14 16:19:32,Client_1,Client_2,TCP,61064,443,1354
2026-06-14 16:19:32,Client_1,Client_2,TCP,61064,443,1354
